Station ID,Address,Charger Type,Station Operator,Charging Capacity (kW),Cost (USD/kWh),Distance to City (km),Parking Spots,Reviews (Rating),Usage Stats (avg users/day),High_Utilization,Utilization_Probability,Priority_Tier
EVS03505,"4318 Mumbai Ave, Mumbai",AC Level 1,Ionity,350,0.1,9.26,7,4.3,30,0,0.5135,MEDIUM
EVS02025,"2166 Bangkok Ave, Bangkok",DC Fast Charger,EVgo,350,0.1,16.85,4,3.1,90,1,0.5135,MEDIUM
EVS01309,"2550 Bangkok Ave, Bangkok",AC Level 2,Greenlots,22,0.24,10.27,10,4.9,39,0,0.5135,MEDIUM
EVS02126,"8102 Los Angeles Ave, Los Angeles",DC Fast Charger,Greenlots,150,0.29,15.58,4,4.3,75,1,0.5135,MEDIUM
EVS02374,"8013 Berlin Ave, Berlin",AC Level 1,ChargePoint,350,0.15,2.12,1,4.8,80,1,0.5135,MEDIUM
EVS00687,"2924 Sydney Ave, Sydney",AC Level 1,Greenlots,150,0.34,14.81,5,4.9,25,0,0.5135,MEDIUM
EVS01387,"3478 Berlin Ave, Berlin",DC Fast Charger,ChargePoint,22,0.19,11.6,7,4.0,60,1,0.5135,MEDIUM
EVS02308,"7286 Chicago Ave, Chicago",AC Level 1,Tesla,350,0.17,13.17,6,4.3,69,1,0.5134,MEDIUM
EVS02924,"5150 Dubai Ave, Dubai",AC Level 1,Ionity,22,0.16,13.45,10,3.9,42,0,0.5134,MEDIUM
EVS03794,"4971 Cape Town Ave, Cape Town",AC Level 2,Ionity,22,0.12,12.69,6,3.2,100,1,0.5134,MEDIUM
EVS01263,"6233 Toronto Ave, Toronto",AC Level 2,Ionity,22,0.3,18.95,10,4.4,32,0,0.5134,MEDIUM
EVS00176,"9513 Seoul Ave, Seoul",DC Fast Charger,ChargePoint,350,0.17,12.86,4,4.1,56,0,0.5134,MEDIUM
EVS04297,"5347 Mumbai Ave, Mumbai",AC Level 1,ChargePoint,50,0.25,13.88,8,4.4,77,1,0.5134,MEDIUM
EVS00223,"9887 Toronto Ave, Toronto",AC Level 1,EVgo,150,0.22,13.18,4,4.0,40,0,0.5133,MEDIUM
EVS04245,"1200 Beijing Ave, Beijing",AC Level 2,Ionity,150,0.1,11.91,5,3.3,100,1,0.5133,MEDIUM
EVS03289,"7342 Cape Town Ave, Cape Town",AC Level 2,Ionity,22,0.26,7.45,6,4.9,81,1,0.5133,MEDIUM
EVS03897,"606 São Paulo Ave, São Paulo",AC Level 1,Tesla,150,0.17,10.36,3,3.8,79,1,0.5133,MEDIUM
EVS02993,"4427 Cape Town Ave, Cape Town",AC Level 2,EVgo,22,0.2,14.04,1,3.1,27,0,0.5133,MEDIUM
EVS04195,"6629 Cape Town Ave, Cape Town",DC Fast Charger,ChargePoint,50,0.31,17.96,7,4.3,85,1,0.5133,MEDIUM
EVS02743,"3481 Dubai Ave, Dubai",AC Level 1,EVgo,22,0.15,1.67,8,4.9,45,0,0.5133,MEDIUM
EVS04651,"6748 Random Rd, City 234, Country",AC Level 2,Tesla,22,0.32,7.39,1,4.8,61,1,0.5132,MEDIUM
EVS04124,"4779 Mexico City Ave, Mexico City",DC Fast Charger,EVgo,150,0.12,13.13,10,3.9,83,1,0.5132,MEDIUM
EVS03763,"5085 Beijing Ave, Beijing",AC Level 1,Tesla,150,0.3,19.29,1,3.6,61,1,0.5132,MEDIUM
EVS04756,"7081 Dubai Ave, Dubai",AC Level 1,Ionity,50,0.19,12.37,3,3.5,69,1,0.5132,MEDIUM
EVS01704,"3527 San Francisco Ave, San Francisco",DC Fast Charger,ChargePoint,50,0.33,9.99,4,5.0,88,1,0.5132,MEDIUM
EVS04579,"8104 Cape Town Ave, Cape Town",DC Fast Charger,EVgo,22,0.36,12.13,2,4.7,67,1,0.5132,MEDIUM
EVS03162,"1863 Seoul Ave, Seoul",AC Level 1,EVgo,150,0.14,4.43,2,4.1,27,0,0.5131,MEDIUM
EVS00712,"1044 Chicago Ave, Chicago",AC Level 2,ChargePoint,50,0.2,1.15,1,4.6,91,1,0.5131,MEDIUM
EVS02456,"8818 Cape Town Ave, Cape Town",AC Level 1,Ionity,50,0.12,6.57,10,4.4,91,1,0.5131,MEDIUM
EVS02621,"6765 Random Rd, City 236, Country",DC Fast Charger,Tesla,50,0.21,14.62,9,4.1,99,1,0.5131,MEDIUM
EVS04753,"6465 Dubai Ave, Dubai",DC Fast Charger,Tesla,50,0.13,13.69,5,3.1,75,1,0.5131,MEDIUM
EVS03594,"1540 Chicago Ave, Chicago",AC Level 2,Ionity,350,0.1,3.88,2,4.3,19,0,0.5131,MEDIUM
EVS00372,"6270 Los Angeles Ave, Los Angeles",AC Level 1,Ionity,150,0.24,10.79,3,4.3,95,1,0.5131,MEDIUM
EVS03227,"6742 Mumbai Ave, Mumbai",AC Level 1,Tesla,150,0.35,16.53,7,5.0,71,1,0.5131,MEDIUM
EVS00107,"7328 Cape Town Ave, Cape Town",DC Fast Charger,ChargePoint,22,0.31,12.84,7,4.8,96,1,0.5131,MEDIUM
EVS00993,"3714 Mexico City Ave, Mexico City",AC Level 1,Ionity,150,0.35,15.19,4,4.8,10,0,0.5131,MEDIUM
EVS02105,"527 Bangkok Ave, Bangkok",AC Level 2,EVgo,350,0.34,16.5,2,4.8,48,0,0.5131,MEDIUM
EVS00895,"1712 Seoul Ave, Seoul",DC Fast Charger,EVgo,150,0.27,16.39,9,4.6,49,0,0.5129,MEDIUM
EVS01181,"320 Random Rd, City 325, Country",DC Fast Charger,ChargePoint,22,0.28,11.82,3,4.2,68,1,0.5129,MEDIUM
EVS04270,"3016 Sydney Ave, Sydney",AC Level 1,Tesla,150,0.29,19.45,2,3.6,22,0,0.5129,MEDIUM
EVS04258,"8485 São Paulo Ave, São Paulo",AC Level 1,ChargePoint,150,0.16,5.71,8,4.8,79,1,0.5129,MEDIUM
EVS03500,"739 Los Angeles Ave, Los Angeles",AC Level 2,Ionity,22,0.38,16.38,4,4.6,70,1,0.5129,MEDIUM
EVS03648,"9282 Moscow Ave, Moscow",AC Level 2,ChargePoint,22,0.13,2.28,5,4.3,71,1,0.5128,MEDIUM
EVS04352,"6718 Mexico City Ave, Mexico City",AC Level 2,Greenlots,50,0.21,14.34,8,4.0,71,1,0.5128,MEDIUM
EVS04308,"2904 Cape Town Ave, Cape Town",DC Fast Charger,Ionity,22,0.22,11.96,3,3.7,70,1,0.5128,MEDIUM
EVS02857,"3369 Cape Town Ave, Cape Town",AC Level 2,Tesla,22,0.3,11.1,7,4.9,35,0,0.5128,MEDIUM
EVS04942,"5353 San Francisco Ave, San Francisco",DC Fast Charger,Ionity,150,0.2,7.19,5,4.6,60,1,0.5128,MEDIUM
EVS03839,"8504 Seoul Ave, Seoul",AC Level 2,Tesla,150,0.13,12.16,6,3.6,56,0,0.5128,MEDIUM
EVS03719,"6696 Sydney Ave, Sydney",DC Fast Charger,Tesla,22,0.2,5.74,7,4.7,31,0,0.5128,MEDIUM
EVS04129,"68 Berlin Ave, Berlin",DC Fast Charger,Greenlots,350,0.12,19.25,7,3.3,57,1,0.5128,MEDIUM
EVS02719,"199 Mumbai Ave, Mumbai",AC Level 1,Ionity,350,0.21,9.02,3,4.7,63,1,0.5128,MEDIUM
EVS01278,"5540 São Paulo Ave, São Paulo",AC Level 2,Ionity,150,0.25,17.58,3,3.6,18,0,0.5128,MEDIUM
EVS01836,"8263 Dubai Ave, Dubai",AC Level 1,EVgo,150,0.17,15.59,4,3.3,19,0,0.5128,MEDIUM
EVS01936,"7904 Toronto Ave, Toronto",DC Fast Charger,EVgo,350,0.1,7.1,1,3.8,52,0,0.5127,MEDIUM
EVS02001,"4268 Random Rd, City 485, Country",DC Fast Charger,ChargePoint,22,0.29,13.6,5,4.3,69,1,0.5127,MEDIUM
EVS02027,"9221 São Paulo Ave, São Paulo",DC Fast Charger,Ionity,350,0.21,13.27,8,4.8,59,1,0.5127,MEDIUM
EVS02145,"9440 Los Angeles Ave, Los Angeles",DC Fast Charger,Tesla,150,0.33,18.9,10,4.9,83,1,0.5127,MEDIUM
EVS04561,"920 Random Rd, City 243, Country",AC Level 1,Ionity,50,0.24,9.11,7,4.7,61,1,0.5127,MEDIUM
EVS04914,"1018 Mexico City Ave, Mexico City",AC Level 2,Greenlots,50,0.22,5.9,1,4.2,56,0,0.5126,MEDIUM
EVS04797,"5463 Moscow Ave, Moscow",DC Fast Charger,Tesla,150,0.13,16.08,9,3.5,23,0,0.5126,MEDIUM
EVS00653,"422 San Francisco Ave, San Francisco",AC Level 2,Tesla,50,0.13,6.44,6,4.0,91,1,0.5126,MEDIUM
EVS02269,"1683 Chicago Ave, Chicago",DC Fast Charger,EVgo,150,0.11,1.27,3,4.3,93,1,0.5126,MEDIUM
EVS00206,"4652 Mexico City Ave, Mexico City",AC Level 2,Greenlots,50,0.38,18.6,4,4.4,66,1,0.5126,MEDIUM
EVS02367,"5617 Los Angeles Ave, Los Angeles",DC Fast Charger,EVgo,22,0.23,13.58,4,3.7,27,0,0.5126,MEDIUM
EVS01546,"933 Berlin Ave, Berlin",DC Fast Charger,Tesla,150,0.3,13.15,4,4.6,20,0,0.5125,MEDIUM
EVS04547,"9132 Berlin Ave, Berlin",AC Level 1,EVgo,22,0.22,16.99,8,3.7,100,1,0.5125,MEDIUM
EVS00347,"1429 Moscow Ave, Moscow",AC Level 1,Greenlots,50,0.2,16.3,3,3.1,79,1,0.5125,MEDIUM
EVS00750,"7398 Moscow Ave, Moscow",DC Fast Charger,Ionity,22,0.23,10.72,3,3.9,33,0,0.5125,MEDIUM
EVS04959,"5489 Los Angeles Ave, Los Angeles",AC Level 2,ChargePoint,50,0.25,16.71,6,3.8,20,0,0.5125,MEDIUM
EVS02701,"6184 Random Rd, City 246, Country",AC Level 2,Tesla,350,0.13,3.31,4,4.8,34,0,0.5124,MEDIUM
EVS00109,"5042 Moscow Ave, Moscow",DC Fast Charger,Ionity,50,0.19,17.93,7,3.3,62,1,0.5124,MEDIUM
EVS04907,"6132 Toronto Ave, Toronto",AC Level 2,EVgo,350,0.2,17.79,8,4.2,91,1,0.5124,MEDIUM
EVS00358,"6408 Los Angeles Ave, Los Angeles",AC Level 2,Tesla,22,0.13,17.81,9,3.0,37,0,0.5124,MEDIUM
EVS01545,"3188 São Paulo Ave, São Paulo",AC Level 1,Ionity,22,0.39,19.38,9,4.9,62,1,0.5124,MEDIUM
EVS02681,"545 Random Rd, City 94, Country",AC Level 1,Greenlots,50,0.18,2.77,6,4.8,46,0,0.5124,MEDIUM
EVS00338,"3400 San Francisco Ave, San Francisco",DC Fast Charger,Greenlots,22,0.16,7.89,6,4.0,25,0,0.5123,MEDIUM
EVS03459,"1095 Sydney Ave, Sydney",AC Level 2,Greenlots,150,0.19,15.77,3,3.3,47,0,0.5123,MEDIUM
EVS04846,"1154 Beijing Ave, Beijing",AC Level 2,ChargePoint,22,0.31,6.23,1,4.8,50,0,0.5123,MEDIUM
EVS00108,"9772 Mumbai Ave, Mumbai",AC Level 2,Tesla,350,0.11,3.14,7,5.0,43,0,0.5123,MEDIUM
EVS03204,"5434 Los Angeles Ave, Los Angeles",AC Level 1,Greenlots,50,0.26,8.13,4,4.6,43,0,0.5123,MEDIUM
EVS01415,"301 Toronto Ave, Toronto",DC Fast Charger,EVgo,22,0.26,13.77,10,4.6,43,0,0.5123,MEDIUM
EVS01571,"4901 Random Rd, City 404, Country",DC Fast Charger,EVgo,22,0.26,0.86,1,5.0,85,1,0.5123,MEDIUM
EVS02718,"6241 Mumbai Ave, Mumbai",AC Level 2,ChargePoint,50,0.16,5.74,6,4.3,98,1,0.5122,MEDIUM
EVS02541,"7693 Random Rd, City 55, Country",DC Fast Charger,EVgo,22,0.15,12.16,10,3.9,92,1,0.5122,MEDIUM
EVS01128,"1941 Sydney Ave, Sydney",DC Fast Charger,Ionity,22,0.27,19.98,5,3.4,28,0,0.5122,MEDIUM
EVS02280,"5091 Toronto Ave, Toronto",DC Fast Charger,Greenlots,150,0.21,10.3,5,4.3,26,0,0.5122,MEDIUM
EVS01129,"7403 Chicago Ave, Chicago",DC Fast Charger,ChargePoint,350,0.39,19.79,3,4.9,71,1,0.5122,MEDIUM
EVS00746,"6412 San Francisco Ave, San Francisco",DC Fast Charger,ChargePoint,22,0.25,17.95,7,3.7,69,1,0.5122,MEDIUM
EVS04856,"1096 Berlin Ave, Berlin",AC Level 2,Tesla,150,0.38,18.25,1,4.3,77,1,0.5122,MEDIUM
EVS01458,"3791 Dubai Ave, Dubai",AC Level 1,Greenlots,350,0.18,4.94,4,5.0,95,1,0.5121,MEDIUM
EVS01293,"8142 Sydney Ave, Sydney",AC Level 2,EVgo,22,0.28,13.95,8,4.5,77,1,0.5121,MEDIUM
EVS00242,"8128 Toronto Ave, Toronto",AC Level 2,Ionity,50,0.21,8.91,10,4.8,50,0,0.5121,MEDIUM
EVS02064,"4337 Toronto Ave, Toronto",DC Fast Charger,Ionity,22,0.19,11.22,9,4.2,61,1,0.5121,MEDIUM
EVS00132,"2642 Chicago Ave, Chicago",AC Level 1,EVgo,150,0.27,4.99,1,4.9,32,0,0.512,MEDIUM
EVS00629,"8849 Dubai Ave, Dubai",AC Level 2,EVgo,22,0.11,6.71,5,3.6,13,0,0.512,MEDIUM
EVS00238,"4891 Seoul Ave, Seoul",DC Fast Charger,Tesla,150,0.33,16.23,6,4.7,98,1,0.512,MEDIUM
EVS01920,"2618 Beijing Ave, Beijing",AC Level 1,EVgo,50,0.27,10.96,1,4.0,85,1,0.512,MEDIUM
EVS03005,"3124 Dubai Ave, Dubai",AC Level 1,Tesla,50,0.14,12.77,10,3.8,31,0,0.5119,MEDIUM
EVS00906,"7694 Berlin Ave, Berlin",AC Level 1,Ionity,350,0.24,8.96,3,4.9,37,0,0.5119,MEDIUM
EVS03326,"4316 Beijing Ave, Beijing",DC Fast Charger,Tesla,50,0.38,17.53,5,4.6,59,1,0.5119,MEDIUM
EVS04828,"2355 Seoul Ave, Seoul",AC Level 2,Ionity,50,0.11,9.14,6,3.5,48,0,0.5119,MEDIUM
EVS00711,"9899 Random Rd, City 245, Country",AC Level 2,Tesla,22,0.17,6.44,5,4.1,15,0,0.5119,MEDIUM
EVS02176,"2739 Los Angeles Ave, Los Angeles",AC Level 1,EVgo,22,0.19,3.85,2,4.2,92,1,0.5118,MEDIUM
EVS00486,"2295 Dubai Ave, Dubai",AC Level 1,Tesla,150,0.19,16.12,7,3.7,86,1,0.5118,MEDIUM
EVS04818,"6183 Berlin Ave, Berlin",AC Level 2,Greenlots,350,0.23,16.79,7,4.4,18,0,0.5118,MEDIUM
EVS04866,"9175 Sydney Ave, Sydney",AC Level 2,Ionity,350,0.21,14.91,10,4.8,69,1,0.5118,MEDIUM
EVS02896,"6254 Berlin Ave, Berlin",DC Fast Charger,ChargePoint,350,0.13,19.01,10,3.7,33,0,0.5117,MEDIUM
EVS04799,"8919 São Paulo Ave, São Paulo",AC Level 1,Ionity,50,0.16,13.52,6,3.4,73,1,0.5117,MEDIUM
EVS04118,"987 San Francisco Ave, San Francisco",DC Fast Charger,ChargePoint,22,0.28,14.34,6,4.2,92,1,0.5117,MEDIUM
EVS04567,"8064 Mexico City Ave, Mexico City",DC Fast Charger,EVgo,50,0.32,15.25,1,3.9,75,1,0.5117,MEDIUM
EVS00831,"2039 Random Rd, City 45, Country",DC Fast Charger,Ionity,350,0.25,14.62,1,4.1,70,1,0.5117,MEDIUM
EVS01151,"3842 Random Rd, City 393, Country",AC Level 2,ChargePoint,150,0.24,7.41,3,4.6,92,1,0.5116,MEDIUM
EVS00615,"7486 São Paulo Ave, São Paulo",AC Level 2,ChargePoint,50,0.32,19.8,8,4.2,76,1,0.5116,MEDIUM
EVS04097,"5931 Sydney Ave, Sydney",AC Level 1,Greenlots,22,0.43,15.62,3,4.9,28,0,0.5116,MEDIUM
EVS01078,"6687 Moscow Ave, Moscow",AC Level 1,Ionity,50,0.33,13.36,2,4.3,42,0,0.5115,MEDIUM
EVS03034,"185 Beijing Ave, Beijing",DC Fast Charger,Greenlots,50,0.22,11.29,5,4.0,90,1,0.5115,MEDIUM
EVS03187,"5657 Bangkok Ave, Bangkok",AC Level 1,ChargePoint,150,0.37,16.3,1,4.4,11,0,0.5115,MEDIUM
EVS02704,"1263 Toronto Ave, Toronto",AC Level 2,EVgo,50,0.46,19.3,4,4.9,53,0,0.5114,MEDIUM
EVS01038,"1356 San Francisco Ave, San Francisco",AC Level 1,ChargePoint,50,0.27,11.11,4,4.3,23,0,0.5114,MEDIUM
EVS04811,"5510 Random Rd, City 321, Country",AC Level 2,Ionity,350,0.18,12.33,2,3.9,24,0,0.5114,MEDIUM
EVS01834,"8140 Seoul Ave, Seoul",AC Level 1,Greenlots,22,0.2,3.9,5,4.6,69,1,0.5114,MEDIUM
EVS04000,"2741 Sydney Ave, Sydney",AC Level 2,ChargePoint,22,0.12,0.72,4,4.2,61,1,0.5114,MEDIUM
EVS03768,"723 Bangkok Ave, Bangkok",AC Level 2,Greenlots,150,0.16,6.92,9,4.7,55,0,0.5114,MEDIUM
EVS03786,"7976 Mumbai Ave, Mumbai",AC Level 2,Greenlots,150,0.25,14.84,1,3.6,52,0,0.5114,MEDIUM
EVS01734,"6386 Bangkok Ave, Bangkok",AC Level 1,Ionity,350,0.24,12.27,3,4.5,27,0,0.5114,MEDIUM
EVS03124,"3445 Chicago Ave, Chicago",AC Level 2,ChargePoint,350,0.3,19.05,8,4.8,14,0,0.5114,MEDIUM
EVS03649,"4965 San Francisco Ave, San Francisco",AC Level 2,ChargePoint,22,0.18,13.44,7,3.6,63,1,0.5113,MEDIUM
EVS00365,"8923 Sydney Ave, Sydney",AC Level 2,EVgo,22,0.27,10.33,9,4.9,36,0,0.5113,MEDIUM
EVS02073,"7758 San Francisco Ave, San Francisco",AC Level 1,Greenlots,350,0.13,11.24,7,4.2,53,0,0.5113,MEDIUM
EVS02820,"3574 Toronto Ave, Toronto",AC Level 2,Tesla,150,0.29,15.25,9,4.8,72,1,0.5113,MEDIUM
EVS01095,"2437 Dubai Ave, Dubai",AC Level 1,EVgo,22,0.23,7.45,3,4.2,18,0,0.5112,MEDIUM
EVS03160,"6040 São Paulo Ave, São Paulo",AC Level 2,Ionity,50,0.38,19.14,6,4.5,17,0,0.5112,MEDIUM
EVS04998,"7567 Chicago Ave, Chicago",DC Fast Charger,ChargePoint,150,0.2,13.27,3,3.6,89,1,0.5112,MEDIUM
EVS04867,"4256 Dubai Ave, Dubai",AC Level 2,Tesla,50,0.28,6.96,2,4.6,54,0,0.5112,MEDIUM
EVS00819,"291 Cape Town Ave, Cape Town",AC Level 1,EVgo,150,0.24,10.01,4,4.4,31,0,0.5112,MEDIUM
EVS04003,"3845 Seoul Ave, Seoul",AC Level 1,EVgo,150,0.22,18.23,9,3.9,13,0,0.5112,MEDIUM
EVS04592,"4025 Seoul Ave, Seoul",AC Level 1,Ionity,22,0.12,13.98,10,3.4,24,0,0.5112,MEDIUM
EVS04029,"3393 Sydney Ave, Sydney",AC Level 2,Tesla,50,0.43,19.56,3,4.5,73,1,0.5112,MEDIUM
EVS01437,"9826 Berlin Ave, Berlin",AC Level 2,ChargePoint,350,0.15,6.94,5,4.6,96,1,0.5112,MEDIUM
EVS01532,"3098 Moscow Ave, Moscow",DC Fast Charger,Tesla,50,0.3,15.79,4,4.0,28,0,0.5112,MEDIUM
EVS00218,"7958 Mexico City Ave, Mexico City",DC Fast Charger,Ionity,150,0.22,2.9,2,4.8,65,1,0.5111,MEDIUM
EVS02542,"3058 São Paulo Ave, São Paulo",AC Level 2,Ionity,50,0.18,4.2,8,4.8,34,0,0.511,MEDIUM
EVS00947,"4297 São Paulo Ave, São Paulo",DC Fast Charger,Tesla,150,0.29,11.28,1,4.3,17,0,0.511,MEDIUM
EVS02687,"9981 Mexico City Ave, Mexico City",AC Level 1,ChargePoint,150,0.14,9.51,1,3.3,45,0,0.511,MEDIUM
EVS01522,"5914 Cape Town Ave, Cape Town",AC Level 2,Tesla,150,0.4,19.68,5,4.7,40,0,0.511,MEDIUM
EVS03547,"2188 Moscow Ave, Moscow",AC Level 1,ChargePoint,50,0.34,7.55,2,5.0,84,1,0.511,MEDIUM
EVS01374,"6914 Cape Town Ave, Cape Town",AC Level 1,Tesla,150,0.13,9.03,3,3.5,26,0,0.5109,MEDIUM
EVS02550,"4306 Dubai Ave, Dubai",AC Level 1,Ionity,150,0.18,8.42,5,4.2,42,0,0.5109,MEDIUM
EVS03127,"6533 Mumbai Ave, Mumbai",AC Level 1,Greenlots,22,0.3,18.22,1,3.3,50,0,0.5109,MEDIUM
EVS01669,"2836 Los Angeles Ave, Los Angeles",DC Fast Charger,Tesla,50,0.45,16.97,1,4.7,83,1,0.5108,MEDIUM
EVS00227,"2267 Seoul Ave, Seoul",AC Level 1,EVgo,22,0.26,5.68,2,4.5,43,0,0.5108,MEDIUM
EVS00578,"6788 Chicago Ave, Chicago",AC Level 1,EVgo,50,0.37,15.12,3,4.5,69,1,0.5108,MEDIUM
EVS03952,"1756 Mumbai Ave, Mumbai",DC Fast Charger,ChargePoint,50,0.35,18.3,4,4.1,56,0,0.5108,MEDIUM
EVS02883,"4674 Mumbai Ave, Mumbai",DC Fast Charger,ChargePoint,350,0.29,19.69,7,4.5,54,0,0.5108,MEDIUM
EVS04997,"5494 São Paulo Ave, São Paulo",AC Level 1,Tesla,350,0.22,16.92,10,4.6,68,1,0.5108,MEDIUM
EVS04674,"660 Seoul Ave, Seoul",AC Level 2,ChargePoint,22,0.41,16.76,5,4.8,76,1,0.5108,MEDIUM
EVS03981,"2963 Random Rd, City 148, Country",AC Level 2,EVgo,22,0.21,10.37,10,4.5,60,1,0.5107,MEDIUM
EVS01792,"6094 Seoul Ave, Seoul",AC Level 2,Tesla,50,0.23,6.87,9,5.0,27,0,0.5107,MEDIUM
EVS00762,"7786 Seoul Ave, Seoul",AC Level 2,Greenlots,350,0.2,10.72,8,4.9,26,0,0.5107,MEDIUM
EVS04776,"9111 Berlin Ave, Berlin",AC Level 1,ChargePoint,50,0.26,10.62,8,4.7,22,0,0.5107,MEDIUM
EVS02876,"6326 São Paulo Ave, São Paulo",DC Fast Charger,ChargePoint,50,0.19,7.11,6,4.3,47,0,0.5106,MEDIUM
EVS04766,"7558 Bangkok Ave, Bangkok",AC Level 2,Greenlots,350,0.19,15.49,3,3.7,12,0,0.5106,MEDIUM
EVS01757,"9472 Mexico City Ave, Mexico City",DC Fast Charger,EVgo,22,0.13,5.2,8,4.2,77,1,0.5106,MEDIUM
EVS01862,"862 Toronto Ave, Toronto",DC Fast Charger,EVgo,150,0.2,10.73,6,4.2,97,1,0.5106,MEDIUM
EVS00490,"5128 Cape Town Ave, Cape Town",AC Level 1,Ionity,50,0.15,9.87,8,3.9,47,0,0.5106,MEDIUM
EVS03620,"6277 Sydney Ave, Sydney",AC Level 1,EVgo,350,0.1,17.2,10,3.6,65,1,0.5106,MEDIUM
EVS03561,"8624 Random Rd, City 213, Country",AC Level 2,Greenlots,150,0.39,19.06,1,4.2,69,1,0.5105,MEDIUM
EVS00641,"826 Random Rd, City 378, Country",AC Level 2,EVgo,150,0.14,4.19,9,4.8,22,0,0.5105,MEDIUM
EVS01030,"2667 Bangkok Ave, Bangkok",AC Level 2,Tesla,50,0.11,12.2,7,3.2,70,1,0.5105,MEDIUM
EVS00912,"216 Cape Town Ave, Cape Town",AC Level 1,Greenlots,50,0.21,12.64,4,3.6,87,1,0.5105,MEDIUM
EVS03428,"3961 São Paulo Ave, São Paulo",AC Level 2,Tesla,150,0.22,11.81,4,4.0,29,0,0.5105,MEDIUM
EVS00466,"2225 Moscow Ave, Moscow",AC Level 2,ChargePoint,50,0.34,9.98,2,4.7,75,1,0.5104,MEDIUM
EVS01950,"9677 San Francisco Ave, San Francisco",DC Fast Charger,Tesla,22,0.19,5.11,3,4.1,72,1,0.5104,MEDIUM
EVS03309,"3000 Moscow Ave, Moscow",AC Level 2,Ionity,150,0.22,7.92,2,4.2,37,0,0.5104,MEDIUM
EVS00201,"7820 Random Rd, City 148, Country",AC Level 1,Greenlots,150,0.38,19.15,7,4.8,19,0,0.5104,MEDIUM
EVS02511,"6020 Random Rd, City 250, Country",AC Level 1,Ionity,22,0.27,14.93,7,4.1,12,0,0.5104,MEDIUM
EVS02421,"5585 Random Rd, City 162, Country",AC Level 2,Ionity,350,0.19,8.97,2,4.3,65,1,0.5104,MEDIUM
EVS00979,"6451 Berlin Ave, Berlin",AC Level 1,Tesla,22,0.14,7.88,10,4.2,40,0,0.5104,MEDIUM
EVS04582,"1137 Mumbai Ave, Mumbai",AC Level 1,Tesla,350,0.39,17.72,1,4.8,75,1,0.5104,MEDIUM
EVS04413,"8937 Los Angeles Ave, Los Angeles",AC Level 2,Tesla,150,0.18,6.96,9,4.8,94,1,0.5104,MEDIUM
EVS01448,"1581 Chicago Ave, Chicago",DC Fast Charger,ChargePoint,22,0.36,8.99,2,4.9,63,1,0.5103,MEDIUM
EVS02098,"4342 Toronto Ave, Toronto",DC Fast Charger,Ionity,150,0.2,14.46,8,4.0,78,1,0.5103,MEDIUM
EVS03654,"9547 San Francisco Ave, San Francisco",AC Level 2,Ionity,350,0.12,1.42,3,4.7,54,0,0.5103,MEDIUM
EVS01207,"3096 San Francisco Ave, San Francisco",AC Level 2,EVgo,150,0.18,9.6,9,4.5,44,0,0.5103,MEDIUM
EVS01798,"4003 Toronto Ave, Toronto",AC Level 1,Ionity,22,0.14,9.04,6,3.6,56,0,0.5103,MEDIUM
EVS01948,"4948 Mexico City Ave, Mexico City",AC Level 2,EVgo,22,0.11,6.29,8,3.9,89,1,0.5103,MEDIUM
EVS02373,"4315 Bangkok Ave, Bangkok",DC Fast Charger,Ionity,150,0.2,15.63,4,3.4,32,0,0.5102,MEDIUM
EVS01933,"4539 São Paulo Ave, São Paulo",AC Level 1,EVgo,150,0.18,12.27,3,3.5,74,1,0.5102,MEDIUM
EVS01088,"9216 Mumbai Ave, Mumbai",DC Fast Charger,ChargePoint,150,0.38,18.77,5,4.6,69,1,0.5102,MEDIUM
EVS02191,"9941 Random Rd, City 439, Country",AC Level 2,Ionity,350,0.1,2.16,6,4.8,96,1,0.5102,MEDIUM
EVS02890,"3565 Moscow Ave, Moscow",DC Fast Charger,ChargePoint,350,0.18,12.31,6,4.3,19,0,0.5102,MEDIUM
EVS04172,"8644 Bangkok Ave, Bangkok",AC Level 2,ChargePoint,150,0.15,5.76,10,4.8,37,0,0.5101,MEDIUM
EVS03308,"8835 Cape Town Ave, Cape Town",DC Fast Charger,Tesla,350,0.16,7.6,8,4.9,30,0,0.5101,MEDIUM
EVS02867,"124 Bangkok Ave, Bangkok",AC Level 1,Ionity,350,0.16,14.58,1,3.3,86,1,0.5101,MEDIUM
EVS03386,"8530 Seoul Ave, Seoul",DC Fast Charger,ChargePoint,50,0.2,4.71,5,4.5,92,1,0.51,MEDIUM
EVS04283,"8835 Cape Town Ave, Cape Town",DC Fast Charger,ChargePoint,150,0.19,10.36,4,3.9,19,0,0.51,MEDIUM
EVS00760,"886 Toronto Ave, Toronto",AC Level 1,Tesla,22,0.33,17.85,5,4.0,11,0,0.51,MEDIUM
EVS04639,"5238 Moscow Ave, Moscow",AC Level 2,ChargePoint,22,0.33,13.66,7,4.7,59,1,0.51,MEDIUM
EVS02819,"3218 Sydney Ave, Sydney",AC Level 2,Tesla,22,0.35,18.07,3,3.9,92,1,0.51,MEDIUM
EVS03679,"3579 Bangkok Ave, Bangkok",AC Level 2,Greenlots,22,0.19,11.13,3,3.4,86,1,0.51,MEDIUM
EVS03482,"8918 Los Angeles Ave, Los Angeles",DC Fast Charger,EVgo,22,0.34,15.71,4,4.2,93,1,0.51,MEDIUM
